date,ticker,market,open,close,high,low,adjclose,volume,zadjcp
2025-01-21 00:00:00+08:00,600519.SS,csi300,1481,1468.150024,1482,1465,1468.150024,1685604,1
2025-01-22 00:00:00+08:00,600519.SS,csi300,1463.27002,1441,1467.949951,1438,1441,2829384,1
2025-01-23 00:00:00+08:00,600519.SS,csi300,1449.969971,1443,1468,1438,1443,2712504,1
2025-01-24 00:00:00+08:00,600519.SS,csi300,1442,1436,1447.790039,1430.310059,1436,3136034,1
2025-01-27 00:00:00+08:00,600519.SS,csi300,1437,1434.98999,1443.969971,1427.02002,1434.98999,2935646,1
2025-02-05 00:00:00+08:00,600519.SS,csi300,1440,1403.800049,1443,1402.209961,1403.800049,4075652,1
2025-02-06 00:00:00+08:00,600519.SS,csi300,1400.01001,1412.839966,1421.98999,1400.01001,1412.839966,2735582,1
2025-02-07 00:00:00+08:00,600519.SS,csi300,1413.680054,1436,1442.680054,1403.410034,1436,3724207,1
2025-02-10 00:00:00+08:00,600519.SS,csi300,1438,1431.51001,1440,1427.089966,1431.51001,2083979,1
2025-02-11 00:00:00+08:00,600519.SS,csi300,1434.949951,1418,1435.959961,1415.900024,1418,2357283,1
2025-02-12 00:00:00+08:00,600519.SS,csi300,1418,1443,1445,1416.880005,1443,2547579,1
2025-02-13 00:00:00+08:00,600519.SS,csi300,1443.02002,1465.060059,1475.25,1434.51001,1465.060059,4338536,1
2025-02-14 00:00:00+08:00,600519.SS,csi300,1465.060059,1475,1477,1458.219971,1475,2709992,1
2025-02-17 00:00:00+08:00,600519.SS,csi300,1481,1471.619995,1494.97998,1467.099976,1471.619995,3247059,1
2025-02-18 00:00:00+08:00,600519.SS,csi300,1470,1475,1492.98999,1462.079956,1475,2779992,1
2025-02-19 00:00:00+08:00,600519.SS,csi300,1475.050049,1491,1494.439941,1464.900024,1491,3239331,1
2025-02-20 00:00:00+08:00,600519.SS,csi300,1483,1474,1491.969971,1473.390015,1474,2374973,1
2025-02-21 00:00:00+08:00,600519.SS,csi300,1480,1488.209961,1496.72998,1473.01001,1488.209961,3641783,1
2025-02-24 00:00:00+08:00,600519.SS,csi300,1488,1479.069946,1499.52002,1474,1479.069946,3474373,1
2025-02-25 00:00:00+08:00,600519.SS,csi300,1470.01001,1454,1473.390015,1452,1454,2838743,1
2025-02-26 00:00:00+08:00,600519.SS,csi300,1455.449951,1460.01001,1464.959961,1445,1460.01001,2636609,1
2025-02-27 00:00:00+08:00,600519.SS,csi300,1460.02002,1485.560059,1489.900024,1454,1485.560059,4976217,1
2025-02-28 00:00:00+08:00,600519.SS,csi300,1485.5,1500.790039,1528.380005,1482,1500.790039,5612895,1
2024-11-28 00:00:00+08:00,600436.SS,csi300,236.8500061,232.4600067,237.6600037,231.1000061,232.4600067,1603792,1
2024-11-29 00:00:00+08:00,600436.SS,csi300,232.4799957,233.1100006,237.1699982,232.3200073,233.1100006,1945893,1
2024-12-02 00:00:00+08:00,600436.SS,csi300,232.1499939,232.6699982,233.8899994,227,232.6699982,3368574,1
2024-12-03 00:00:00+08:00,600436.SS,csi300,232.3099976,230.3899994,232.3099976,228.8600006,230.3899994,2418724,1
2024-12-04 00:00:00+08:00,600436.SS,csi300,230,226.0299988,230.1999969,225.7599945,226.0299988,2993316,1
2024-12-05 00:00:00+08:00,600436.SS,csi300,225.8000031,224.0800018,225.8000031,223.6799927,224.0800018,1934858,1
2024-12-06 00:00:00+08:00,600436.SS,csi300,225,226.0599976,228.1199951,223.8000031,226.0599976,2458098,1
2024-12-09 00:00:00+08:00,600436.SS,csi300,226.0700073,223.1900024,227,222.6499939,223.1900024,2651024,1
2024-12-10 00:00:00+08:00,600436.SS,csi300,229,224.9900055,230.8800049,224,224.9900055,3663331,1
2024-12-11 00:00:00+08:00,600436.SS,csi300,225.0099945,224.4900055,225.9900055,223.6000061,224.4900055,2161640,1
2024-12-12 00:00:00+08:00,600436.SS,csi300,224.4900055,226.3999939,226.5,223.6000061,226.3999939,3037348,1
2024-12-13 00:00:00+08:00,600436.SS,csi300,226,223.5,226,222.6900024,223.5,5325491,1
2024-12-16 00:00:00+08:00,600436.SS,csi300,223.3699951,218.4299927,223.3999939,217.4400024,218.4299927,3835325,1
2024-12-17 00:00:00+08:00,600436.SS,csi300,217.9499969,219.0099945,220.5399933,217.1699982,219.0099945,2450205,1
2024-12-18 00:00:00+08:00,600436.SS,csi300,219.5,219.0299988,220.7599945,218.7100067,219.0299988,1567279,1
2024-12-19 00:00:00+08:00,600436.SS,csi300,217.7700043,221.0800018,221.1999969,217.1699982,221.0800018,1888432,1
2024-12-20 00:00:00+08:00,600436.SS,csi300,221.1699982,220.5,222.5,220.0899963,220.5,1711789,1
2024-12-23 00:00:00+08:00,600436.SS,csi300,220.6900024,218,221.6699982,217.9799957,218,1959023,1
2024-12-24 00:00:00+08:00,600436.SS,csi300,217.5099945,220.1199951,220.4700012,217.5,220.1199951,1426967,1
2024-12-25 00:00:00+08:00,600436.SS,csi300,220.1999969,219.5,221,218.8800049,219.5,1109197,1
2024-12-26 00:00:00+08:00,600436.SS,csi300,219.5099945,218.5599976,220,218.0700073,218.5599976,1021480,1
2024-12-27 00:00:00+08:00,600436.SS,csi300,218.9700012,218.8500061,220.1999969,217.8800049,218.8500061,1464087,1
2024-12-30 00:00:00+08:00,600436.SS,csi300,218.0800018,218.0500031,221.1000061,217.4100037,218.0500031,1941604,1
2024-12-31 00:00:00+08:00,600436.SS,csi300,218.1999969,214.5,218.6999969,214.5,214.5,2471200,1
2025-01-02 00:00:00+08:00,600436.SS,csi300,214.5200043,209.0599976,215.25,208.0200043,209.0599976,2690267,1
2025-01-03 00:00:00+08:00,600436.SS,csi300,209.0599976,205.5,210.1900024,204.2599945,205.5,2534631,1
2025-01-06 00:00:00+08:00,600436.SS,csi300,205.4499969,208.8000031,209.9199982,205,208.8000031,2457723,1
2025-01-07 00:00:00+08:00,600436.SS,csi300,208.6499939,208.2100067,208.6499939,205.6100006,208.2100067,1513366,1
2025-01-08 00:00:00+08:00,600436.SS,csi300,207.2200012,206.5,208.3600006,204,206.5,1695665,1
2025-01-09 00:00:00+08:00,600436.SS,csi300,205.4900055,205.5,207.6000061,204.1900024,205.5,1327550,1
2025-01-10 00:00:00+08:00,600436.SS,csi300,205.8600006,204.3999939,207.7799988,204.3500061,204.3999939,1463924,1
2025-01-13 00:00:00+08:00,600436.SS,csi300,203.1499939,205,205.6999969,202.8999939,205,1458662,1
2025-01-14 00:00:00+08:00,600436.SS,csi300,205.0599976,209.1600037,209.6799927,204.4900055,209.1600037,1992357,1
2025-01-15 00:00:00+08:00,600436.SS,csi300,209,206.9100037,209,206.6000061,206.9100037,1310857,1
2025-01-16 00:00:00+08:00,600436.SS,csi300,207.0099945,204.3300018,209.2899933,204.1799927,204.3300018,2095191,1
2025-01-17 00:00:00+08:00,600436.SS,csi300,204.0099945,205.75,206.7299957,203.5,205.75,1597327,1
2025-01-20 00:00:00+08:00,600436.SS,csi300,206.6199951,207.1000061,209.8800049,206.5099945,207.1000061,1850573,1
2025-01-21 00:00:00+08:00,600436.SS,csi300,207.8200073,205.7400055,207.9700012,205.0899963,205.7400055,1627391,1
2025-01-22 00:00:00+08:00,600436.SS,csi300,205.75,203.6000061,205.75,203.1100006,203.6000061,1471196,1
2025-01-23 00:00:00+08:00,600436.SS,csi300,204.9299927,203.8099976,206.8000031,203.6999969,203.8099976,1592210,1
2025-01-24 00:00:00+08:00,600436.SS,csi300,197.6900024,201.0099945,201.7899933,195,201.0099945,3090298,1
2025-01-27 00:00:00+08:00,600436.SS,csi300,201.2400055,202.5099945,203.9799957,200.7299957,202.5099945,1798542,1
2025-02-05 00:00:00+08:00,600436.SS,csi300,202.5200043,203.6900024,203.8600006,201.2599945,203.6900024,1524804,1
2025-02-06 00:00:00+08:00,600436.SS,csi300,203,206.1000061,207.6499939,202.6000061,206.1000061,1825791,1
2025-02-07 00:00:00+08:00,600436.SS,csi300,205.8000031,206,207.3999939,204.6199951,206,2278361,1
2025-02-10 00:00:00+08:00,600436.SS,csi300,206,206.9499969,207.3000031,205,206.9499969,1974020,1
2025-02-11 00:00:00+08:00,600436.SS,csi300,206.7400055,203.4499969,206.8999939,203,203.4499969,2204405,1
2025-02-12 00:00:00+08:00,600436.SS,csi300,203,205.3600006,205.6600037,202.1300049,205.3600006,1688531,1
2025-02-13 00:00:00+08:00,600436.SS,csi300,205,206.4400024,207.6999969,204.5099945,206.4400024,2642030,1
2025-02-14 00:00:00+08:00,600436.SS,csi300,206.1000061,209.6499939,210.3300018,205.8999939,209.6499939,3113319,1
2025-02-17 00:00:00+08:00,600436.SS,csi300,209.6499939,207.1499939,210.6499939,206.5,207.1499939,2572645,1
2025-02-18 00:00:00+08:00,600436.SS,csi300,207.1699982,204.7200012,207.6000061,204.1999969,204.7200012,2087862,1
2025-02-19 00:00:00+08:00,600436.SS,csi300,204,204.9799957,205.8000031,203.1799927,204.9799957,1823995,1
2025-02-20 00:00:00+08:00,600436.SS,csi300,204.9799957,203.7899933,208.2599945,203.6100006,203.7899933,2648537,1
2025-02-21 00:00:00+08:00,600436.SS,csi300,203.7799988,204.5899963,205.2400055,202.8000031,204.5899963,2427966,1
2025-02-24 00:00:00+08:00,600436.SS,csi300,204.3999939,203.4600067,206.3600006,202.9100037,203.4600067,2441910,1
2025-02-25 00:00:00+08:00,600436.SS,csi300,203.1600037,201,203.1600037,200.5399933,201,2263485,1
2025-02-26 00:00:00+08:00,600436.SS,csi300,201.0299988,201.8699951,202.6000061,200.75,201.8699951,1869100,1
2025-02-27 00:00:00+08:00,600436.SS,csi300,201.6999969,202.0599976,202.9199982,201,202.0599976,2318147,1
2025-02-28 00:00:00+08:00,600436.SS,csi300,202.0599976,204.5299988,206.5500031,201.5,204.5299988,4031085,1
2024-11-28 00:00:00+08:00,600809.SS,csi300,202.7899933,200.7299957,203.4400024,199.3000031,197.9414368,3737182,0.986107911
2024-11-29 00:00:00+08:00,600809.SS,csi300,202,203.6900024,208.7700043,201,200.8603363,5723933,0.9861079773
2024-12-02 00:00:00+08:00,600809.SS,csi300,201.0099945,201.4700012,205.1999969,200.0200043,198.6711731,6615513,0.9861079659
2024-12-03 00:00:00+08:00,600809.SS,csi300,201.6000061,200.1600037,201.8899994,198.0099945,197.379364,5083805,0.9861079157
2024-12-04 00:00:00+08:00,600809.SS,csi300,200.8699951,199.6300049,201.9900055,197.7299957,196.8567352,4502664,0.9861079518
2024-12-05 00:00:00+08:00,600809.SS,csi300,198.7799988,198.7700043,199.5,197.0800018,196.0086823,2932959,0.9861079541
2024-12-06 00:00:00+08:00,600809.SS,csi300,198.7799988,200.0099945,202.8999939,197.6999969,197.2314453,5096173,0.9861079482
2024-12-09 00:00:00+08:00,600809.SS,csi300,200,200.4799957,203,198.0800018,197.6949158,5323531,0.9861079409
2024-12-10 00:00:00+08:00,600809.SS,csi300,210.9700012,205.0200043,214.2700043,203.8000031,202.1718597,14142232,0.9861079677
2024-12-11 00:00:00+08:00,600809.SS,csi300,203.8000031,204.8800049,208.7700043,203.5,202.0337982,5703127,0.9861079334
2024-12-12 00:00:00+08:00,600809.SS,csi300,203,209.9799957,210,202.6600037,207.0629425,9368269,0.986107947
2024-12-13 00:00:00+08:00,600809.SS,csi300,207,199.4400024,207.6799927,199.3399963,196.6693726,11023728,0.986107953
2024-12-16 00:00:00+08:00,600809.SS,csi300,199,194.8899994,200,193.8500061,192.1825714,7611856,0.9861079174
2024-12-17 00:00:00+08:00,600809.SS,csi300,195,195.3300018,197.5,193.2299957,192.6164703,4656757,0.9861079636
2024-12-18 00:00:00+08:00,600809.SS,csi300,195.5099945,195.2100067,197.4600067,194.3800049,192.4981384,3730790,0.9861079443
2024-12-19 00:00:00+08:00,600809.SS,csi300,193.9799957,193.2299957,195.2299957,191.6000061,190.545639,4867819,0.9861079711
2024-12-20 00:00:00+08:00,600809.SS,csi300,193.2299957,192.5,194.7899933,191.9600067,189.8257751,3889687,0.9861079228
2024-12-23 00:00:00+08:00,600809.SS,csi300,192.8800049,188.3999939,193.3999939,188.0200043,185.7827301,6283796,0.9861079412
2024-12-24 00:00:00+08:00,600809.SS,csi300,188.4100037,189.5200043,190.4900055,187.5099945,186.8871765,5100486,0.9861079163
2024-12-25 00:00:00+08:00,600809.SS,csi300,189.9900055,188.8800049,190.5500031,187.3999939,186.256073,4871072,0.9861079425
2024-12-26 00:00:00+08:00,600809.SS,csi300,188.8800049,188.9299927,190.1999969,187.3999939,186.3053741,3017867,0.9861079837
2024-12-27 00:00:00+08:00,600809.SS,csi300,188.6600037,187.7899933,189.8000031,187.0800018,185.1811981,4470833,0.9861079117
2024-12-30 00:00:00+08:00,600809.SS,csi300,188,185.9299927,188.8300018,185.4499969,183.3470459,4782046,0.9861079606
2024-12-31 00:00:00+08:00,600809.SS,csi300,185.5,184.2100067,188,184.1000061,181.6509552,6155368,0.9861079669
2025-01-02 00:00:00+08:00,600809.SS,csi300,183.25,177.9799957,184,177,175.5074921,8925701,0.9861079688
2025-01-03 00:00:00+08:00,600809.SS,csi300,178,178,180.5800018,177,175.5272217,5672356,0.986107987
2025-01-06 00:00:00+08:00,600809.SS,csi300,176.0899963,174.1999969,177.6999969,172.5,171.7799988,6979537,0.9861079322
2025-01-07 00:00:00+08:00,600809.SS,csi300,174.2100067,173.9400024,176.1799927,172.5599976,171.5236206,3730528,0.9861079579
2025-01-08 00:00:00+08:00,600809.SS,csi300,173.9700012,171.5700073,174.9900055,170.1000061,169.186554,4809466,0.9861079835
2025-01-09 00:00:00+08:00,600809.SS,csi300,171.5800018,173.1100006,176.1499939,170.0899963,170.7051544,5151160,0.9861079881
2025-01-10 00:00:00+08:00,600809.SS,csi300,173,171.3899994,174.0700073,170.6799927,169.0090332,4146021,0.9861079048
2025-01-13 00:00:00+08:00,600809.SS,csi300,170.7299957,173.5599976,174.6600037,170.2100067,171.1488953,5859448,0.9861079608
2025-01-14 00:00:00+08:00,600809.SS,csi300,174,180.8600006,180.9900055,173.5899963,178.3474884,7697159,0.9861079719
2025-01-15 00:00:00+08:00,600809.SS,csi300,180.0500031,180.25,181.5,177.4100037,177.7459564,4151015,0.9861079413
2025-01-16 00:00:00+08:00,600809.SS,csi300,180.8000031,178.3000031,182.5,177,175.8230438,3874002,0.9861079126
2025-01-17 00:00:00+08:00,600809.SS,csi300,177.8800049,178.5599976,181.9299927,177.8800049,176.0794373,4899429,0.986107973
2025-01-20 00:00:00+08:00,600809.SS,csi300,180.2200012,182.3000031,184.9799957,180.2200012,179.7674866,6512992,0.9861079735
2025-01-21 00:00:00+08:00,600809.SS,csi300,183,179.8000031,183.1499939,178.9400024,177.3022156,3977100,0.9861079676
2025-01-22 00:00:00+08:00,600809.SS,csi300,179.0700073,176.4199982,179.25,174.8600006,173.969162,4093084,0.9861079458
2025-01-23 00:00:00+08:00,600809.SS,csi300,178,177.0800018,180.4700012,176.0200043,174.6199951,4817720,0.986107936
2025-01-24 00:00:00+08:00,600809.SS,csi300,173.3399963,173.7599945,175.7899933,172.8000031,173.7599945,4011628,1
2025-01-27 00:00:00+08:00,600809.SS,csi300,173.8000031,172,174.8300018,171.3999939,172,4327140,1
2025-02-05 00:00:00+08:00,600809.SS,csi300,172,169.75,173.9900055,168.8999939,169.75,4189341,1
2025-02-06 00:00:00+08:00,600809.SS,csi300,169.75,171.4299927,172.8800049,169.3300018,171.4299927,4009653,1
2025-02-07 00:00:00+08:00,600809.SS,csi300,171.4499969,173.9900055,175.1699982,169.2200012,173.9900055,6095745,1
2025-02-10 00:00:00+08:00,600809.SS,csi300,174.5,176.3899994,176.9199982,172.8399963,176.3899994,5506803,1
2025-02-11 00:00:00+08:00,600809.SS,csi300,176.3899994,175,178.1999969,174.7299957,175,4137082,1
2025-02-12 00:00:00+08:00,600809.SS,csi300,175,180.2599945,180.5,174.4700012,180.2599945,5835271,1
2025-02-13 00:00:00+08:00,600809.SS,csi300,181,192.4299927,194.0500031,180.2700043,192.4299927,16467088,1
2025-02-14 00:00:00+08:00,600809.SS,csi300,189.9799957,190.1199951,192.8999939,187.1699982,190.1199951,7136222,1
2025-02-17 00:00:00+08:00,600809.SS,csi300,188.1999969,192.9799957,194.6000061,188.1999969,192.9799957,7466242,1
2025-02-18 00:00:00+08:00,600809.SS,csi300,192.5,188.3500061,193.5,187.0599976,188.3500061,5776685,1
2025-02-19 00:00:00+08:00,600809.SS,csi300,187.5700073,189.7700043,189.9600067,186.1999969,189.7700043,4660059,1
2025-02-20 00:00:00+08:00,600809.SS,csi300,189.1600037,190.6499939,192.3999939,188.0800018,190.6499939,5026836,1
2025-02-21 00:00:00+08:00,600809.SS,csi300,190.6000061,193.2599945,194.3899994,189.1000061,193.2599945,5968244,1
2025-02-24 00:00:00+08:00,600809.SS,csi300,192.1999969,198.9100037,201.9700012,192,198.9100037,10174325,1
2025-02-25 00:00:00+08:00,600809.SS,csi300,197.0500031,194.1000061,198.5,193.1999969,194.1000061,4615374,1
2025-02-26 00:00:00+08:00,600809.SS,csi300,194.3999939,199.2400055,199.5800018,193.6999969,199.2400055,6175909,1
2025-02-27 00:00:00+08:00,600809.SS,csi300,198.7400055,204.6999969,207.9600067,198,204.6999969,11774333,1
2025-02-28 00:00:00+08:00,600809.SS,csi300,204,203.6799927,209.8999939,203.2400055,203.6799927,8764622,1
2024-11-28 00:00:00+08:00,000596.SZ,csi300,192.9799957,189.6100006,193.8600006,188.8800049,188.4962311,1262116,0.994125998
2024-11-29 00:00:00+08:00,000596.SZ,csi300,189.7599945,189.6300049,193.8399963,189.4799957,188.5161133,1975807,0.9941259739
2024-12-02 00:00:00+08:00,000596.SZ,csi300,188.8000031,190.75,192,186.2899933,189.6295319,1734355,0.9941259862
2024-12-03 00:00:00+08:00,000596.SZ,csi300,190.75,189,191.1399994,188,187.889801,1208391,0.9941259314
2024-12-04 00:00:00+08:00,000596.SZ,csi300,189.0200043,188.0200043,190.5,186.5899963,186.9155731,1217349,0.9941259912
2024-12-05 00:00:00+08:00,000596.SZ,csi300,187,184.6900024,187.6399994,183.7100067,183.6051331,1905856,0.9941259983
2024-12-06 00:00:00+08:00,000596.SZ,csi300,184.7200012,186.0500031,187.5800018,184.0099945,184.9571381,1621520,0.9941259609
2024-12-09 00:00:00+08:00,000596.SZ,csi300,186.3800049,190,193.8500061,183.5099945,188.8839264,3023314,0.9941259284
2024-12-10 00:00:00+08:00,000596.SZ,csi300,199.6000061,192.5,203.6699982,191.5,191.3692474,4593598,0.9941259607
2024-12-11 00:00:00+08:00,000596.SZ,csi300,191.4900055,195.2400055,198.6900024,190,194.0931549,3747223,0.9941259447
2024-12-12 00:00:00+08:00,000596.SZ,csi300,194.8800049,205.2200012,206.1999969,193.8800049,204.0145264,4488133,0.9941259388
2024-12-13 00:00:00+08:00,000596.SZ,csi300,203.3899994,195.6399994,203.8600006,195.3000031,194.490799,3127759,0.9941259433
2024-12-16 00:00:00+08:00,000596.SZ,csi300,194.8999939,187.4299927,195.5099945,186.2599945,186.3290253,3312474,0.9941259806
2024-12-17 00:00:00+08:00,000596.SZ,csi300,187.4700012,187.4700012,188.9499969,185.6000061,186.3687897,2024422,0.9941259319
2024-12-18 00:00:00+08:00,000596.SZ,csi300,187.0899963,184.6399994,188.8999939,183.9499969,183.5554199,2240101,0.9941259777
2024-12-19 00:00:00+08:00,000596.SZ,csi300,182.8800049,176.5,182.9900055,174.5,175.4632263,4389762,0.9941259281
2024-12-20 00:00:00+08:00,000596.SZ,csi300,176.5800018,176.3000031,177.7299957,173.3300018,175.2644043,2782188,0.9941259289
2024-12-23 00:00:00+08:00,000596.SZ,csi300,176.3000031,175,178.0599976,174.5099945,173.9720459,2219220,0.9941259766
2024-12-24 00:00:00+08:00,000596.SZ,csi300,175,176.1499939,176.6000061,174.0200043,175.1152802,1535137,0.9941259507
2024-12-25 00:00:00+08:00,000596.SZ,csi300,176.1499939,175.5,177.3200073,175.0299988,174.469101,1092553,0.9941259314
2024-12-26 00:00:00+08:00,000596.SZ,csi300,175.5800018,172.1100006,175.6600037,171.3600006,171.0990143,2621793,0.9941259292
2024-12-27 00:00:00+08:00,000596.SZ,csi300,172.0800018,172.2799988,174.6600037,169.75,171.2680206,2059287,0.9941259684
2024-12-30 00:00:00+08:00,000596.SZ,csi300,172.0299988,170.5399933,175.5800018,169.8000031,169.5382385,2592191,0.9941259833
2024-12-31 00:00:00+08:00,000596.SZ,csi300,171.5,173.3000031,180,171.5,172.2820282,5113184,0.9941259386
2025-01-02 00:00:00+08:00,000596.SZ,csi300,170,170.3099976,174.3000031,166.8800049,169.3095856,3949405,0.994125935
2025-01-03 00:00:00+08:00,000596.SZ,csi300,170,171.9799957,174.6300049,169.5500031,170.9697723,3478733,0.994125925
2025-01-06 00:00:00+08:00,000596.SZ,csi300,167,167.8600006,174.1699982,163.1499939,166.8739777,3132253,0.9941259207
2025-01-07 00:00:00+08:00,000596.SZ,csi300,168.3300018,167.5,169.4499969,164.7100067,166.516098,2016080,0.9941259583
2025-01-08 00:00:00+08:00,000596.SZ,csi300,166.3699951,169.5599976,171.8500061,165.0099945,168.5639954,2804677,0.9941259601
2025-01-09 00:00:00+08:00,000596.SZ,csi300,169.5599976,172.9700012,175.6300049,167.4700012,171.9539642,2881938,0.9941259352
2025-01-10 00:00:00+08:00,000596.SZ,csi300,172.3899994,168.0099945,173.3000031,168,167.0231018,2346939,0.9941259881
2025-01-13 00:00:00+08:00,000596.SZ,csi300,165,169.6999969,170.6000061,165,168.7031708,1730059,0.9941259506
2025-01-14 00:00:00+08:00,000596.SZ,csi300,169.5,176.0599976,178.1499939,169,175.0258179,3367984,0.9941259815
2025-01-15 00:00:00+08:00,000596.SZ,csi300,175.9100037,175.5500031,176.5,173.8000031,174.5188141,1483299,0.994125953
2025-01-16 00:00:00+08:00,000596.SZ,csi300,174.5099945,172.3500061,174.8800049,170.8800049,171.337616,2297706,0.994125964
2025-01-17 00:00:00+08:00,000596.SZ,csi300,171.9900055,173.4199982,175,171.1000061,172.4013214,1974055,0.9941259557
2025-01-20 00:00:00+08:00,000596.SZ,csi300,174.6000061,175.8800049,179.8200073,174.3000031,174.8468781,3317305,0.9941259563
2025-01-21 00:00:00+08:00,000596.SZ,csi300,177.0099945,174,177.0099945,171.5500031,172.9779205,2512579,0.9941259801
2025-01-22 00:00:00+08:00,000596.SZ,csi300,172.8899994,169.6999969,172.8899994,168.8300018,168.7031708,2252103,0.9941259506
2025-01-23 00:00:00+08:00,000596.SZ,csi300,171,170.2400055,172.8000031,169.5,169.2400055,1339602,0.99412594
2025-01-24 00:00:00+08:00,000596.SZ,csi300,169.9900055,166.7100067,169.9900055,166.3300018,166.7100067,2292400,1
2025-01-27 00:00:00+08:00,000596.SZ,csi300,166.7200012,166.0800018,168.1199951,165.5700073,166.0800018,1483009,1
2025-02-05 00:00:00+08:00,000596.SZ,csi300,166,157.3200073,166.0800018,156.3200073,157.3200073,4676590,1
2025-02-06 00:00:00+08:00,000596.SZ,csi300,156,154.8800049,157.6000061,152.1600037,154.8800049,4412391,1
2025-02-07 00:00:00+08:00,000596.SZ,csi300,154,156.2899933,157.4600067,153.3000031,156.2899933,3876588,1
2025-02-10 00:00:00+08:00,000596.SZ,csi300,156.4499969,157.3000031,157.6300049,153.9499969,157.3000031,2837066,1
